poi_id,name,poi_type,latitude,longitude,station_id,district_id,address,category,geometry,risk_factor,opening_hours,footfall_score
POI-002071,Market - Bagalkote PS-5 Area,Market,16.51815,75.27472,STN-KA-BSD-0004,KA-BSD,"Near Bagalkote PS-5, Bagalkote",Unspecified,,0.5,24/7,50
POI-002072,School - Bagalkote PS-5 Area,School,16.50129,75.25148,STN-KA-BSD-0004,KA-BSD,"Near Bagalkote PS-5, Bagalkote",Unspecified,,0.5,24/7,50
POI-002073,ATM - Bagalkote PS-5 Area,ATM,16.48368,75.24355,STN-KA-BSD-0004,KA-BSD,"Near Bagalkote PS-5, Bagalkote",Unspecified,,0.5,24/7,50
POI-002074,School - Bagalkote PS-5 Area,School,16.47198,75.23587,STN-KA-BSD-0004,KA-BSD,"Near Bagalkote PS-5, Bagalkote",Unspecified,,0.5,24/7,50
POI-002075,ATM - Badami PS-6 Area,ATM,16.74998,75.42885,STN-KA-BSD-0005,KA-BSD,"Near Badami PS-6, Bagalkote",Unspecified,,0.5,24/7,50
POI-002076,Metro Station - Badami PS-6 Area,Metro Station,16.70052,75.4193,STN-KA-BSD-0005,KA-BSD,"Near Badami PS-6, Bagalkote",Unspecified,,0.5,24/7,50
POI-002077,ATM - Badami PS-6 Area,ATM,16.71507,75.4458,STN-KA-BSD-0005,KA-BSD,"Near Badami PS-6, Bagalkote",Unspecified,,0.5,24/7,50
POI-002078,ATM - Bilagi PS-7 Area,ATM,16.6776,75.82596,STN-KA-BSD-0006,KA-BSD,"Near Bilagi PS-7, Bagalkote",Unspecified,,0.5,24/7,50
POI-002079,Bank - Bilagi PS-7 Area,Bank,16.64553,75.84257,STN-KA-BSD-0006,KA-BSD,"Near Bilagi PS-7, Bagalkote",Unspecified,,0.5,24/7,50
POI-002080,Jewellery Shop - Bilagi PS-7 Area,Jewellery Shop,16.64538,75.82065,STN-KA-BSD-0006,KA-BSD,"Near Bilagi PS-7, Bagalkote",Unspecified,,0.5,24/7,50
POI-002081,Liquor Store - Bilagi PS-7 Area,Liquor Store,16.65711,75.84168,STN-KA-BSD-0006,KA-BSD,"Near Bilagi PS-7, Bagalkote",Unspecified,,0.5,24/7,50
POI-002082,School - Bilagi PS-7 Area,School,16.68537,75.83119,STN-KA-BSD-0006,KA-BSD,"Near Bilagi PS-7, Bagalkote",Unspecified,,0.5,24/7,50
POI-002083,Temple - Bilagi PS-7 Area,Temple,16.67299,75.79768,STN-KA-BSD-0006,KA-BSD,"Near Bilagi PS-7, Bagalkote",Unspecified,,0.5,24/7,50
POI-002084,ATM - Bilagi PS-7 Area,ATM,16.68406,75.82088,STN-KA-BSD-0006,KA-BSD,"Near Bilagi PS-7, Bagalkote",Unspecified,,0.5,24/7,50
POI-002085,ATM - Bilagi PS-7 Area,ATM,16.69011,75.81763,STN-KA-BSD-0006,KA-BSD,"Near Bilagi PS-7, Bagalkote",Unspecified,,0.5,24/7,50
POI-002086,Liquor Store - Hungund PS-8 Area,Liquor Store,16.33802,76.01016,STN-KA-BSD-0007,KA-BSD,"Near Hungund PS-8, Bagalkote",Unspecified,,0.5,24/7,50
POI-002087,ATM - Hungund PS-8 Area,ATM,16.32787,75.98493,STN-KA-BSD-0007,KA-BSD,"Near Hungund PS-8, Bagalkote",Unspecified,,0.5,24/7,50
POI-002088,Temple - Hungund PS-8 Area,Temple,16.3097,75.98148,STN-KA-BSD-0007,KA-BSD,"Near Hungund PS-8, Bagalkote",Unspecified,,0.5,24/7,50
POI-002089,Jewellery Shop - Hungund PS-8 Area,Jewellery Shop,16.33427,76.01964,STN-KA-BSD-0007,KA-BSD,"Near Hungund PS-8, Bagalkote",Unspecified,,0.5,24/7,50
POI-002090,Jewellery Shop - Hungund PS-8 Area,Jewellery Shop,16.30227,76.01092,STN-KA-BSD-0007,KA-BSD,"Near Hungund PS-8, Bagalkote",Unspecified,,0.5,24/7,50
POI-002091,Jewellery Shop - Hungund PS-8 Area,Jewellery Shop,16.3016,76.01548,STN-KA-BSD-0007,KA-BSD,"Near Hungund PS-8, Bagalkote",Unspecified,,0.5,24/7,50
POI-002092,Metro Station - Jamkhandi PS-9 Area,Metro Station,15.98927,75.6121,STN-KA-BSD-0008,KA-BSD,"Near Jamkhandi PS-9, Bagalkote",Unspecified,,0.5,24/7,50
POI-002093,ATM - Jamkhandi PS-9 Area,ATM,16.03277,75.59545,STN-KA-BSD-0008,KA-BSD,"Near Jamkhandi PS-9, Bagalkote",Unspecified,,0.5,24/7,50
POI-002094,Bank - Jamkhandi PS-9 Area,Bank,16.04047,75.57844,STN-KA-BSD-0008,KA-BSD,"Near Jamkhandi PS-9, Bagalkote",Unspecified,,0.5,24/7,50
POI-002095,Metro Station - Jamkhandi PS-9 Area,Metro Station,16.03613,75.60734,STN-KA-BSD-0008,KA-BSD,"Near Jamkhandi PS-9, Bagalkote",Unspecified,,0.5,24/7,50
POI-002096,School - Mudhol PS-10 Area,School,16.52543,75.54111,STN-KA-BSD-0009,KA-BSD,"Near Mudhol PS-10, Bagalkote",Unspecified,,0.5,24/7,50
POI-002097,Temple - Mudhol PS-10 Area,Temple,16.55484,75.52865,STN-KA-BSD-0009,KA-BSD,"Near Mudhol PS-10, Bagalkote",Unspecified,,0.5,24/7,50
POI-002098,Market - Mudhol PS-10 Area,Market,16.53626,75.56893,STN-KA-BSD-0009,KA-BSD,"Near Mudhol PS-10, Bagalkote",Unspecified,,0.5,24/7,50
POI-002099,Liquor Store - Mudhol PS-10 Area,Liquor Store,16.52806,75.57647,STN-KA-BSD-0009,KA-BSD,"Near Mudhol PS-10, Bagalkote",Unspecified,,0.5,24/7,50
POI-002100,School - Mudhol PS-10 Area,School,16.53753,75.56586,STN-KA-BSD-0009,KA-BSD,"Near Mudhol PS-10, Bagalkote",Unspecified,,0.5,24/7,50
POI-002101,Temple - Mudhol PS-10 Area,Temple,16.53772,75.5383,STN-KA-BSD-0009,KA-BSD,"Near Mudhol PS-10, Bagalkote",Unspecified,,0.5,24/7,50
POI-002102,ATM - Mudhol PS-10 Area,ATM,16.57389,75.56295,STN-KA-BSD-0009,KA-BSD,"Near Mudhol PS-10, Bagalkote",Unspecified,,0.5,24/7,50
POI-002103,Metro Station - Mudhol PS-10 Area,Metro Station,16.56957,75.56667,STN-KA-BSD-0009,KA-BSD,"Near Mudhol PS-10, Bagalkote",Unspecified,,0.5,24/7,50
POI-002104,Temple - Mudhol PS-10 Area,Temple,16.55305,75.54854,STN-KA-BSD-0009,KA-BSD,"Near Mudhol PS-10, Bagalkote",Unspecified,,0.5,24/7,50
POI-002105,Liquor Store - Hassan Town PS Area,Liquor Store,12.80447,76.23779,STN-KA-HSN-0000,KA-HSN,"Near Hassan Town PS, Hassan",Unspecified,,0.5,24/7,50
POI-002106,Jewellery Shop - Hassan Town PS Area,Jewellery Shop,12.84539,76.23797,STN-KA-HSN-0000,KA-HSN,"Near Hassan Town PS, Hassan",Unspecified,,0.5,24/7,50
POI-002107,Metro Station - Hassan Town PS Area,Metro Station,12.84155,76.23585,STN-KA-HSN-0000,KA-HSN,"Near Hassan Town PS, Hassan",Unspecified,,0.5,24/7,50
POI-002108,School - Hassan Town PS Area,School,12.83075,76.2387,STN-KA-HSN-0000,KA-HSN,"Near Hassan Town PS, Hassan",Unspecified,,0.5,24/7,50
POI-002109,Liquor Store - Hassan PS-2 Area,Liquor Store,13.11032,76.60048,STN-KA-HSN-0001,KA-HSN,"Near Hassan PS-2, Hassan",Unspecified,,0.5,24/7,50
POI-002110,Market - Hassan PS-2 Area,Market,13.13789,76.57274,STN-KA-HSN-0001,KA-HSN,"Near Hassan PS-2, Hassan",Unspecified,,0.5,24/7,50
POI-002111,Temple - Hassan PS-2 Area,Temple,13.09427,76.58095,STN-KA-HSN-0001,KA-HSN,"Near Hassan PS-2, Hassan",Unspecified,,0.5,24/7,50
POI-002112,Liquor Store - Hassan PS-2 Area,Liquor Store,13.12329,76.58495,STN-KA-HSN-0001,KA-HSN,"Near Hassan PS-2, Hassan",Unspecified,,0.5,24/7,50
POI-002113,School - Hassan PS-2 Area,School,13.13235,76.58259,STN-KA-HSN-0001,KA-HSN,"Near Hassan PS-2, Hassan",Unspecified,,0.5,24/7,50
POI-002114,Market - Hassan PS-2 Area,Market,13.09513,76.58182,STN-KA-HSN-0001,KA-HSN,"Near Hassan PS-2, Hassan",Unspecified,,0.5,24/7,50
POI-002115,Market - Hassan PS-2 Area,Market,13.13984,76.60274,STN-KA-HSN-0001,KA-HSN,"Near Hassan PS-2, Hassan",Unspecified,,0.5,24/7,50
POI-002116,Liquor Store - Hassan PS-2 Area,Liquor Store,13.09745,76.59453,STN-KA-HSN-0001,KA-HSN,"Near Hassan PS-2, Hassan",Unspecified,,0.5,24/7,50
POI-002117,Jewellery Shop - Hassan PS-2 Area,Jewellery Shop,13.14835,76.61108,STN-KA-HSN-0001,KA-HSN,"Near Hassan PS-2, Hassan",Unspecified,,0.5,24/7,50
POI-002118,Jewellery Shop - Hassan PS-2 Area,Jewellery Shop,13.11113,76.56787,STN-KA-HSN-0001,KA-HSN,"Near Hassan PS-2, Hassan",Unspecified,,0.5,24/7,50
POI-002119,School - Hassan PS-3 Area,School,12.98306,76.54559,STN-KA-HSN-0002,KA-HSN,"Near Hassan PS-3, Hassan",Unspecified,,0.5,24/7,50
POI-002120,Temple - Hassan PS-3 Area,Temple,13.01599,76.54919,STN-KA-HSN-0002,KA-HSN,"Near Hassan PS-3, Hassan",Unspecified,,0.5,24/7,50
POI-002121,ATM - Hassan PS-3 Area,ATM,13.01885,76.55696,STN-KA-HSN-0002,KA-HSN,"Near Hassan PS-3, Hassan",Unspecified,,0.5,24/7,50
POI-002122,School - Arsikere PS-4 Area,School,13.02123,75.91472,STN-KA-HSN-0003,KA-HSN,"Near Arsikere PS-4, Hassan",Unspecified,,0.5,24/7,50
POI-002123,Metro Station - Arsikere PS-4 Area,Metro Station,12.98206,75.88244,STN-KA-HSN-0003,KA-HSN,"Near Arsikere PS-4, Hassan",Unspecified,,0.5,24/7,50
POI-002124,Bank - Arsikere PS-4 Area,Bank,13.00773,75.90146,STN-KA-HSN-0003,KA-HSN,"Near Arsikere PS-4, Hassan",Unspecified,,0.5,24/7,50
POI-002125,School - Arsikere PS-4 Area,School,13.00801,75.9029,STN-KA-HSN-0003,KA-HSN,"Near Arsikere PS-4, Hassan",Unspecified,,0.5,24/7,50
POI-002126,Bank - Arsikere PS-5 Area,Bank,12.72059,76.17704,STN-KA-HSN-0004,KA-HSN,"Near Arsikere PS-5, Hassan",Unspecified,,0.5,24/7,50
POI-002127,Market - Arsikere PS-5 Area,Market,12.76333,76.15362,STN-KA-HSN-0004,KA-HSN,"Near Arsikere PS-5, Hassan",Unspecified,,0.5,24/7,50
POI-002128,Market - Arsikere PS-5 Area,Market,12.70757,76.17166,STN-KA-HSN-0004,KA-HSN,"Near Arsikere PS-5, Hassan",Unspecified,,0.5,24/7,50
POI-002129,Liquor Store - Arsikere PS-5 Area,Liquor Store,12.75929,76.13024,STN-KA-HSN-0004,KA-HSN,"Near Arsikere PS-5, Hassan",Unspecified,,0.5,24/7,50
POI-002130,Market - Arsikere PS-6 Area,Market,13.08966,75.96591,STN-KA-HSN-0005,KA-HSN,"Near Arsikere PS-6, Hassan",Unspecified,,0.5,24/7,50
POI-002131,ATM - Arsikere PS-6 Area,ATM,13.10293,75.97186,STN-KA-HSN-0005,KA-HSN,"Near Arsikere PS-6, Hassan",Unspecified,,0.5,24/7,50
POI-002132,Liquor Store - Arsikere PS-6 Area,Liquor Store,13.11746,75.9177,STN-KA-HSN-0005,KA-HSN,"Near Arsikere PS-6, Hassan",Unspecified,,0.5,24/7,50
POI-002133,Market - Arsikere PS-6 Area,Market,13.09166,75.97078,STN-KA-HSN-0005,KA-HSN,"Near Arsikere PS-6, Hassan",Unspecified,,0.5,24/7,50
POI-002134,Market - Arsikere PS-6 Area,Market,13.0907,75.94464,STN-KA-HSN-0005,KA-HSN,"Near Arsikere PS-6, Hassan",Unspecified,,0.5,24/7,50
POI-002135,Liquor Store - Belur PS-7 Area,Liquor Store,12.72348,76.38785,STN-KA-HSN-0006,KA-HSN,"Near Belur PS-7, Hassan",Unspecified,,0.5,24/7,50
POI-002136,Bank - Belur PS-7 Area,Bank,12.73242,76.36519,STN-KA-HSN-0006,KA-HSN,"Near Belur PS-7, Hassan",Unspecified,,0.5,24/7,50
POI-002137,School - Belur PS-7 Area,School,12.73689,76.3581,STN-KA-HSN-0006,KA-HSN,"Near Belur PS-7, Hassan",Unspecified,,0.5,24/7,50
POI-002138,Jewellery Shop - Belur PS-7 Area,Jewellery Shop,12.73464,76.40358,STN-KA-HSN-0006,KA-HSN,"Near Belur PS-7, Hassan",Unspecified,,0.5,24/7,50
POI-002139,Market - Belur PS-7 Area,Market,12.70747,76.40684,STN-KA-HSN-0006,KA-HSN,"Near Belur PS-7, Hassan",Unspecified,,0.5,24/7,50
POI-002140,Bank - Belur PS-7 Area,Bank,12.74777,76.35706,STN-KA-HSN-0006,KA-HSN,"Near Belur PS-7, Hassan",Unspecified,,0.5,24/7,50
POI-002141,Metro Station - Belur PS-7 Area,Metro Station,12.73709,76.39325,STN-KA-HSN-0006,KA-HSN,"Near Belur PS-7, Hassan",Unspecified,,0.5,24/7,50
POI-002142,Temple - Belur PS-7 Area,Temple,12.71624,76.37263,STN-KA-HSN-0006,KA-HSN,"Near Belur PS-7, Hassan",Unspecified,,0.5,24/7,50
POI-002143,ATM - Belur PS-8 Area,ATM,12.99482,76.38657,STN-KA-HSN-0007,KA-HSN,"Near Belur PS-8, Hassan",Unspecified,,0.5,24/7,50
POI-002144,Jewellery Shop - Belur PS-8 Area,Jewellery Shop,12.99519,76.40115,STN-KA-HSN-0007,KA-HSN,"Near Belur PS-8, Hassan",Unspecified,,0.5,24/7,50
POI-002145,ATM - Belur PS-8 Area,ATM,12.99446,76.39375,STN-KA-HSN-0007,KA-HSN,"Near Belur PS-8, Hassan",Unspecified,,0.5,24/7,50
POI-002146,Liquor Store - Belur PS-8 Area,Liquor Store,12.97902,76.35003,STN-KA-HSN-0007,KA-HSN,"Near Belur PS-8, Hassan",Unspecified,,0.5,24/7,50
POI-002147,Jewellery Shop - Belur PS-8 Area,Jewellery Shop,12.99468,76.355,STN-KA-HSN-0007,KA-HSN,"Near Belur PS-8, Hassan",Unspecified,,0.5,24/7,50
POI-002148,Market - Belur PS-8 Area,Market,13.01051,76.35968,STN-KA-HSN-0007,KA-HSN,"Near Belur PS-8, Hassan",Unspecified,,0.5,24/7,50
POI-002149,School - Belur PS-8 Area,School,13.02451,76.39776,STN-KA-HSN-0007,KA-HSN,"Near Belur PS-8, Hassan",Unspecified,,0.5,24/7,50
POI-002150,Jewellery Shop - Belur PS-8 Area,Jewellery Shop,13.02529,76.39756,STN-KA-HSN-0007,KA-HSN,"Near Belur PS-8, Hassan",Unspecified,,0.5,24/7,50
POI-002151,Jewellery Shop - Belur PS-8 Area,Jewellery Shop,13.01568,76.39882,STN-KA-HSN-0007,KA-HSN,"Near Belur PS-8, Hassan",Unspecified,,0.5,24/7,50
POI-002152,Temple - Belur PS-8 Area,Temple,13.01643,76.40423,STN-KA-HSN-0007,KA-HSN,"Near Belur PS-8, Hassan",Unspecified,,0.5,24/7,50
POI-002153,Market - Belur PS-9 Area,Market,12.71665,75.82448,STN-KA-HSN-0008,KA-HSN,"Near Belur PS-9, Hassan",Unspecified,,0.5,24/7,50
POI-002154,Temple - Belur PS-9 Area,Temple,12.76489,75.85062,STN-KA-HSN-0008,KA-HSN,"Near Belur PS-9, Hassan",Unspecified,,0.5,24/7,50
POI-002155,Temple - Belur PS-9 Area,Temple,12.74639,75.79787,STN-KA-HSN-0008,KA-HSN,"Near Belur PS-9, Hassan",Unspecified,,0.5,24/7,50
POI-002156,Temple - Belur PS-9 Area,Temple,12.7237,75.82614,STN-KA-HSN-0008,KA-HSN,"Near Belur PS-9, Hassan",Unspecified,,0.5,24/7,50
POI-002157,Temple - Belur PS-9 Area,Temple,12.77148,75.81498,STN-KA-HSN-0008,KA-HSN,"Near Belur PS-9, Hassan",Unspecified,,0.5,24/7,50
POI-002158,Temple - Belur PS-9 Area,Temple,12.76225,75.8442,STN-KA-HSN-0008,KA-HSN,"Near Belur PS-9, Hassan",Unspecified,,0.5,24/7,50
POI-002159,Metro Station - Belur PS-9 Area,Metro Station,12.72136,75.80863,STN-KA-HSN-0008,KA-HSN,"Near Belur PS-9, Hassan",Unspecified,,0.5,24/7,50
POI-002160,Temple - Belur PS-9 Area,Temple,12.73023,75.79719,STN-KA-HSN-0008,KA-HSN,"Near Belur PS-9, Hassan",Unspecified,,0.5,24/7,50
POI-002161,Bank - Belur PS-9 Area,Bank,12.74475,75.83884,STN-KA-HSN-0008,KA-HSN,"Near Belur PS-9, Hassan",Unspecified,,0.5,24/7,50
POI-002162,ATM - Belur PS-9 Area,ATM,12.75078,75.82712,STN-KA-HSN-0008,KA-HSN,"Near Belur PS-9, Hassan",Unspecified,,0.5,24/7,50
POI-002163,School - Channarayapatna PS-10 Area,School,13.17369,76.41895,STN-KA-HSN-0009,KA-HSN,"Near Channarayapatna PS-10, Hassan",Unspecified,,0.5,24/7,50
POI-002164,ATM - Channarayapatna PS-10 Area,ATM,13.18862,76.44214,STN-KA-HSN-0009,KA-HSN,"Near Channarayapatna PS-10, Hassan",Unspecified,,0.5,24/7,50
POI-002165,Liquor Store - Channarayapatna PS-10 Area,Liquor Store,13.16693,76.42062,STN-KA-HSN-0009,KA-HSN,"Near Channarayapatna PS-10, Hassan",Unspecified,,0.5,24/7,50
POI-002166,Temple - Channarayapatna PS-10 Area,Temple,13.16171,76.44938,STN-KA-HSN-0009,KA-HSN,"Near Channarayapatna PS-10, Hassan",Unspecified,,0.5,24/7,50
POI-002167,Metro Station - Channarayapatna PS-11 Area,Metro Station,13.13025,75.81295,STN-KA-HSN-0010,KA-HSN,"Near Channarayapatna PS-11, Hassan",Unspecified,,0.5,24/7,50
POI-002168,Metro Station - Channarayapatna PS-11 Area,Metro Station,13.09693,75.81182,STN-KA-HSN-0010,KA-HSN,"Near Channarayapatna PS-11, Hassan",Unspecified,,0.5,24/7,50
POI-002169,Temple - Channarayapatna PS-11 Area,Temple,13.13396,75.82453,STN-KA-HSN-0010,KA-HSN,"Near Channarayapatna PS-11, Hassan",Unspecified,,0.5,24/7,50
POI-002170,Metro Station - Channarayapatna PS-11 Area,Metro Station,13.12953,75.82534,STN-KA-HSN-0010,KA-HSN,"Near Channarayapatna PS-11, Hassan",Unspecified,,0.5,24/7,50
POI-002171,Metro Station - Channarayapatna PS-11 Area,Metro Station,13.13571,75.83257,STN-KA-HSN-0010,KA-HSN,"Near Channarayapatna PS-11, Hassan",Unspecified,,0.5,24/7,50
POI-002172,Metro Station - Channarayapatna PS-11 Area,Metro Station,13.09881,75.81066,STN-KA-HSN-0010,KA-HSN,"Near Channarayapatna PS-11, Hassan",Unspecified,,0.5,24/7,50
POI-002173,ATM - Channarayapatna PS-11 Area,ATM,13.11407,75.79631,STN-KA-HSN-0010,KA-HSN,"Near Channarayapatna PS-11, Hassan",Unspecified,,0.5,24/7,50
POI-002174,Jewellery Shop - Channarayapatna PS-11 Area,Jewellery Shop,13.12214,75.80747,STN-KA-HSN-0010,KA-HSN,"Near Channarayapatna PS-11, Hassan",Unspecified,,0.5,24/7,50
POI-002175,Jewellery Shop - Channarayapatna PS-12 Area,Jewellery Shop,12.73684,75.86642,STN-KA-HSN-0011,KA-HSN,"Near Channarayapatna PS-12, Hassan",Unspecified,,0.5,24/7,50
POI-002176,ATM - Channarayapatna PS-12 Area,ATM,12.72597,75.84428,STN-KA-HSN-0011,KA-HSN,"Near Channarayapatna PS-12, Hassan",Unspecified,,0.5,24/7,50
POI-002177,Market - Channarayapatna PS-12 Area,Market,12.76388,75.83692,STN-KA-HSN-0011,KA-HSN,"Near Channarayapatna PS-12, Hassan",Unspecified,,0.5,24/7,50
POI-002178,Liquor Store - Channarayapatna PS-12 Area,Liquor Store,12.72771,75.83343,STN-KA-HSN-0011,KA-HSN,"Near Channarayapatna PS-12, Hassan",Unspecified,,0.5,24/7,50
POI-002179,Jewellery Shop - Channarayapatna PS-12 Area,Jewellery Shop,12.75086,75.84906,STN-KA-HSN-0011,KA-HSN,"Near Channarayapatna PS-12, Hassan",Unspecified,,0.5,24/7,50
POI-002180,Temple - Channarayapatna PS-12 Area,Temple,12.73308,75.88607,STN-KA-HSN-0011,KA-HSN,"Near Channarayapatna PS-12, Hassan",Unspecified,,0.5,24/7,50
POI-002181,Market - Channarayapatna PS-12 Area,Market,12.74154,75.88595,STN-KA-HSN-0011,KA-HSN,"Near Channarayapatna PS-12, Hassan",Unspecified,,0.5,24/7,50
POI-002182,Temple - Channarayapatna PS-12 Area,Temple,12.73968,75.84015,STN-KA-HSN-0011,KA-HSN,"Near Channarayapatna PS-12, Hassan",Unspecified,,0.5,24/7,50
POI-002183,Bank - Holenarasipur PS-13 Area,Bank,12.93411,75.83291,STN-KA-HSN-0012,KA-HSN,"Near Holenarasipur PS-13, Hassan",Unspecified,,0.5,24/7,50
POI-002184,Liquor Store - Holenarasipur PS-13 Area,Liquor Store,12.91757,75.78976,STN-KA-HSN-0012,KA-HSN,"Near Holenarasipur PS-13, Hassan",Unspecified,,0.5,24/7,50
POI-002185,Temple - Holenarasipur PS-13 Area,Temple,12.89407,75.83501,STN-KA-HSN-0012,KA-HSN,"Near Holenarasipur PS-13, Hassan",Unspecified,,0.5,24/7,50
POI-002186,Jewellery Shop - Holenarasipur PS-13 Area,Jewellery Shop,12.89269,75.81122,STN-KA-HSN-0012,KA-HSN,"Near Holenarasipur PS-13, Hassan",Unspecified,,0.5,24/7,50
POI-002187,Jewellery Shop - Holenarasipur PS-14 Area,Jewellery Shop,13.09178,76.55753,STN-KA-HSN-0013,KA-HSN,"Near Holenarasipur PS-14, Hassan",Unspecified,,0.5,24/7,50
POI-002188,Market - Holenarasipur PS-14 Area,Market,13.09061,76.56458,STN-KA-HSN-0013,KA-HSN,"Near Holenarasipur PS-14, Hassan",Unspecified,,0.5,24/7,50
POI-002189,Bank - Holenarasipur PS-14 Area,Bank,13.08116,76.55368,STN-KA-HSN-0013,KA-HSN,"Near Holenarasipur PS-14, Hassan",Unspecified,,0.5,24/7,50
POI-002190,Jewellery Shop - Holenarasipur PS-14 Area,Jewellery Shop,13.09615,76.5395,STN-KA-HSN-0013,KA-HSN,"Near Holenarasipur PS-14, Hassan",Unspecified,,0.5,24/7,50
POI-002191,School - Holenarasipur PS-14 Area,School,13.09335,76.57654,STN-KA-HSN-0013,KA-HSN,"Near Holenarasipur PS-14, Hassan",Unspecified,,0.5,24/7,50
POI-002192,Temple - Holenarasipur PS-15 Area,Temple,13.15026,76.49231,STN-KA-HSN-0014,KA-HSN,"Near Holenarasipur PS-15, Hassan",Unspecified,,0.5,24/7,50
POI-002193,School - Holenarasipur PS-15 Area,School,13.14599,76.46632,STN-KA-HSN-0014,KA-HSN,"Near Holenarasipur PS-15, Hassan",Unspecified,,0.5,24/7,50
POI-002194,ATM - Holenarasipur PS-15 Area,ATM,13.12759,76.46193,STN-KA-HSN-0014,KA-HSN,"Near Holenarasipur PS-15, Hassan",Unspecified,,0.5,24/7,50
POI-002195,ATM - Holenarasipur PS-15 Area,ATM,13.13897,76.48862,STN-KA-HSN-0014,KA-HSN,"Near Holenarasipur PS-15, Hassan",Unspecified,,0.5,24/7,50
POI-002196,Metro Station - Holenarasipur PS-15 Area,Metro Station,13.11921,76.47731,STN-KA-HSN-0014,KA-HSN,"Near Holenarasipur PS-15, Hassan",Unspecified,,0.5,24/7,50
POI-002197,Bank - Holenarasipur PS-15 Area,Bank,13.11535,76.4979,STN-KA-HSN-0014,KA-HSN,"Near Holenarasipur PS-15, Hassan",Unspecified,,0.5,24/7,50
POI-002198,Temple - Sakleshpur PS-16 Area,Temple,13.20698,75.89471,STN-KA-HSN-0015,KA-HSN,"Near Sakleshpur PS-16, Hassan",Unspecified,,0.5,24/7,50
POI-002199,ATM - Sakleshpur PS-16 Area,ATM,13.18703,75.92971,STN-KA-HSN-0015,KA-HSN,"Near Sakleshpur PS-16, Hassan",Unspecified,,0.5,24/7,50
POI-002200,Jewellery Shop - Sakleshpur PS-16 Area,Jewellery Shop,13.18509,75.9148,STN-KA-HSN-0015,KA-HSN,"Near Sakleshpur PS-16, Hassan",Unspecified,,0.5,24/7,50
POI-002201,ATM - Sakleshpur PS-16 Area,ATM,13.18366,75.88819,STN-KA-HSN-0015,KA-HSN,"Near Sakleshpur PS-16, Hassan",Unspecified,,0.5,24/7,50
POI-002202,ATM - Sakleshpur PS-16 Area,ATM,13.20455,75.90389,STN-KA-HSN-0015,KA-HSN,"Near Sakleshpur PS-16, Hassan",Unspecified,,0.5,24/7,50
POI-002203,Metro Station - Sakleshpur PS-16 Area,Metro Station,13.17219,75.87895,STN-KA-HSN-0015,KA-HSN,"Near Sakleshpur PS-16, Hassan",Unspecified,,0.5,24/7,50
POI-002204,Market - Sakleshpur PS-17 Area,Market,12.73755,76.31978,STN-KA-HSN-0016,KA-HSN,"Near Sakleshpur PS-17, Hassan",Unspecified,,0.5,24/7,50
POI-002205,Metro Station - Sakleshpur PS-17 Area,Metro Station,12.76885,76.30186,STN-KA-HSN-0016,KA-HSN,"Near Sakleshpur PS-17, Hassan",Unspecified,,0.5,24/7,50
POI-002206,Temple - Sakleshpur PS-17 Area,Temple,12.71462,76.33586,STN-KA-HSN-0016,KA-HSN,"Near Sakleshpur PS-17, Hassan",Unspecified,,0.5,24/7,50
POI-002207,Metro Station - Sakleshpur PS-17 Area,Metro Station,12.74459,76.33838,STN-KA-HSN-0016,KA-HSN,"Near Sakleshpur PS-17, Hassan",Unspecified,,0.5,24/7,50
POI-002208,School - Sakleshpur PS-17 Area,School,12.71893,76.31124,STN-KA-HSN-0016,KA-HSN,"Near Sakleshpur PS-17, Hassan",Unspecified,,0.5,24/7,50
POI-002209,Market - Sakleshpur PS-17 Area,Market,12.72615,76.33124,STN-KA-HSN-0016,KA-HSN,"Near Sakleshpur PS-17, Hassan",Unspecified,,0.5,24/7,50
POI-002210,School - Sakleshpur PS-17 Area,School,12.74196,76.32129,STN-KA-HSN-0016,KA-HSN,"Near Sakleshpur PS-17, Hassan",Unspecified,,0.5,24/7,50
POI-002211,Metro Station - Sakleshpur PS-18 Area,Metro Station,13.27837,76.42126,STN-KA-HSN-0017,KA-HSN,"Near Sakleshpur PS-18, Hassan",Unspecified,,0.5,24/7,50
POI-002212,Liquor Store - Sakleshpur PS-18 Area,Liquor Store,13.31519,76.38682,STN-KA-HSN-0017,KA-HSN,"Near Sakleshpur PS-18, Hassan",Unspecified,,0.5,24/7,50
POI-002213,School - Sakleshpur PS-18 Area,School,13.30487,76.37933,STN-KA-HSN-0017,KA-HSN,"Near Sakleshpur PS-18, Hassan",Unspecified,,0.5,24/7,50
POI-002214,Jewellery Shop - Sakleshpur PS-18 Area,Jewellery Shop,13.29105,76.38842,STN-KA-HSN-0017,KA-HSN,"Near Sakleshpur PS-18, Hassan",Unspecified,,0.5,24/7,50
POI-002215,Market - Chikkamagaluru Rural PS Area,Market,13.10848,75.96914,STN-KA-CKM-0000,KA-CKM,"Near Chikkamagaluru Rural PS, Chikkamagaluru",Unspecified,,0.5,24/7,50
POI-002216,Jewellery Shop - Chikkamagaluru Rural PS Area,Jewellery Shop,13.09812,75.9615,STN-KA-CKM-0000,KA-CKM,"Near Chikkamagaluru Rural PS, Chikkamagaluru",Unspecified,,0.5,24/7,50
