camera_id,latitude,longitude,district_id,station_id,camera_type,resolution,coverage_radius,orientation,field_of_view,installation_height,day_night,operational_status
CAM-007728,13.77659,74.90766,KA-UDR,STN-KA-UDR-0012,TRAFFIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007729,13.7593,74.91276,KA-UDR,STN-KA-UDR-0012,PUBLIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007730,13.76861,74.92805,KA-UDR,STN-KA-UDR-0012,PRIVATE,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007731,13.74703,74.90966,KA-UDR,STN-KA-UDR-0012,PUBLIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007732,13.75626,74.8966,KA-UDR,STN-KA-UDR-0012,PRIVATE,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007733,13.73269,74.89799,KA-UDR,STN-KA-UDR-0012,PRIVATE,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007734,13.75383,74.8749,KA-UDR,STN-KA-UDR-0012,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007735,13.75201,74.92742,KA-UDR,STN-KA-UDR-0012,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007736,13.73746,74.90928,KA-UDR,STN-KA-UDR-0012,PRIVATE,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007737,13.74163,74.90469,KA-UDR,STN-KA-UDR-0012,TRAFFIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007738,13.78235,74.91162,KA-UDR,STN-KA-UDR-0012,PRIVATE,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007739,13.77672,74.87505,KA-UDR,STN-KA-UDR-0012,PUBLIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007740,13.76595,74.91755,KA-UDR,STN-KA-UDR-0012,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007741,13.78155,74.91149,KA-UDR,STN-KA-UDR-0012,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007742,13.45617,74.62501,KA-UDR,STN-KA-UDR-0013,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007743,13.46679,74.6286,KA-UDR,STN-KA-UDR-0013,PUBLIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007744,13.41774,74.59541,KA-UDR,STN-KA-UDR-0013,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007745,13.40884,74.60937,KA-UDR,STN-KA-UDR-0013,TRAFFIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007746,13.43709,74.57745,KA-UDR,STN-KA-UDR-0013,TRAFFIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007747,13.44533,74.60965,KA-UDR,STN-KA-UDR-0013,PUBLIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007748,13.44589,74.59109,KA-UDR,STN-KA-UDR-0013,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007749,13.44173,74.61369,KA-UDR,STN-KA-UDR-0013,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007750,13.45496,74.57649,KA-UDR,STN-KA-UDR-0013,PUBLIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007751,13.4351,74.60161,KA-UDR,STN-KA-UDR-0013,PUBLIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007752,13.42719,74.58237,KA-UDR,STN-KA-UDR-0013,PRIVATE,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007753,13.41534,74.57298,KA-UDR,STN-KA-UDR-0013,TRAFFIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007754,13.41758,74.6123,KA-UDR,STN-KA-UDR-0013,PRIVATE,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007755,13.43858,74.59286,KA-UDR,STN-KA-UDR-0013,PRIVATE,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007756,13.44393,74.58936,KA-UDR,STN-KA-UDR-0013,TRAFFIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007757,13.41634,74.60692,KA-UDR,STN-KA-UDR-0013,PUBLIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007758,13.44899,74.57535,KA-UDR,STN-KA-UDR-0013,PRIVATE,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007759,13.44184,74.58537,KA-UDR,STN-KA-UDR-0013,TRAFFIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007760,13.46093,74.57765,KA-UDR,STN-KA-UDR-0013,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007761,13.45527,74.62949,KA-UDR,STN-KA-UDR-0013,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007762,13.41421,74.614,KA-UDR,STN-KA-UDR-0013,PRIVATE,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007763,13.54574,75.20379,KA-UDR,STN-KA-UDR-0014,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007764,13.55944,75.16678,KA-UDR,STN-KA-UDR-0014,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007765,13.53192,75.20711,KA-UDR,STN-KA-UDR-0014,TRAFFIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007766,13.54599,75.20684,KA-UDR,STN-KA-UDR-0014,PUBLIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007767,13.54535,75.15773,KA-UDR,STN-KA-UDR-0014,TRAFFIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007768,13.56137,75.15348,KA-UDR,STN-KA-UDR-0014,TRAFFIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007769,13.57888,75.18576,KA-UDR,STN-KA-UDR-0014,TRAFFIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007770,13.53135,75.20718,KA-UDR,STN-KA-UDR-0014,PRIVATE,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007771,13.54012,75.2045,KA-UDR,STN-KA-UDR-0014,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007772,13.57487,75.18983,KA-UDR,STN-KA-UDR-0014,PUBLIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007773,13.57401,75.15099,KA-UDR,STN-KA-UDR-0014,PRIVATE,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007774,13.55166,75.15948,KA-UDR,STN-KA-UDR-0014,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007775,13.53223,75.16495,KA-UDR,STN-KA-UDR-0014,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007776,13.57909,75.18916,KA-UDR,STN-KA-UDR-0014,PUBLIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007777,13.28851,74.691,KA-UDR,STN-KA-UDR-0015,TRAFFIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007778,13.27939,74.73859,KA-UDR,STN-KA-UDR-0015,PRIVATE,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007779,13.27922,74.69719,KA-UDR,STN-KA-UDR-0015,PUBLIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007780,13.29132,74.73792,KA-UDR,STN-KA-UDR-0015,PRIVATE,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007781,13.29918,74.70325,KA-UDR,STN-KA-UDR-0015,PRIVATE,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007782,13.33805,74.7395,KA-UDR,STN-KA-UDR-0015,PRIVATE,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007783,13.3171,74.73764,KA-UDR,STN-KA-UDR-0015,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007784,13.28796,74.73768,KA-UDR,STN-KA-UDR-0015,PRIVATE,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007785,13.30428,74.68656,KA-UDR,STN-KA-UDR-0015,PRIVATE,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007786,13.33374,74.73622,KA-UDR,STN-KA-UDR-0015,PRIVATE,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007787,13.28544,74.69586,KA-UDR,STN-KA-UDR-0015,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007788,13.29901,74.71315,KA-UDR,STN-KA-UDR-0015,TRAFFIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007789,13.30097,74.69591,KA-UDR,STN-KA-UDR-0015,TRAFFIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007790,13.31442,74.72385,KA-UDR,STN-KA-UDR-0015,TRAFFIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007791,13.32776,74.68344,KA-UDR,STN-KA-UDR-0015,TRAFFIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007792,13.3152,74.73645,KA-UDR,STN-KA-UDR-0015,PRIVATE,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007793,13.30125,74.71214,KA-UDR,STN-KA-UDR-0015,PUBLIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007794,13.29582,74.71312,KA-UDR,STN-KA-UDR-0015,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007795,13.30113,74.73918,KA-UDR,STN-KA-UDR-0015,TRAFFIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007796,13.2871,74.68432,KA-UDR,STN-KA-UDR-0015,TRAFFIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007797,13.31604,74.69462,KA-UDR,STN-KA-UDR-0015,PUBLIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007798,13.53668,74.8484,KA-UDR,STN-KA-UDR-0016,PUBLIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007799,13.53901,74.86854,KA-UDR,STN-KA-UDR-0016,TRAFFIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007800,13.56503,74.83916,KA-UDR,STN-KA-UDR-0016,PRIVATE,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007801,13.57183,74.85067,KA-UDR,STN-KA-UDR-0016,PRIVATE,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007802,13.54664,74.87811,KA-UDR,STN-KA-UDR-0016,TRAFFIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007803,13.5297,74.84761,KA-UDR,STN-KA-UDR-0016,PRIVATE,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007804,13.53244,74.83954,KA-UDR,STN-KA-UDR-0016,TRAFFIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007805,13.54278,74.86712,KA-UDR,STN-KA-UDR-0016,PRIVATE,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007806,13.58494,74.85939,KA-UDR,STN-KA-UDR-0016,PUBLIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007807,13.54057,74.86958,KA-UDR,STN-KA-UDR-0016,TRAFFIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007808,13.58322,74.881,KA-UDR,STN-KA-UDR-0016,TRAFFIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007809,13.55151,74.85664,KA-UDR,STN-KA-UDR-0016,PUBLIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007810,13.57506,74.88395,KA-UDR,STN-KA-UDR-0016,TRAFFIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007811,13.56865,74.84886,KA-UDR,STN-KA-UDR-0016,TRAFFIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007812,13.52723,74.83312,KA-UDR,STN-KA-UDR-0016,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007813,13.53927,74.87423,KA-UDR,STN-KA-UDR-0016,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007814,13.57554,74.86928,KA-UDR,STN-KA-UDR-0016,TRAFFIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007815,13.57619,74.87344,KA-UDR,STN-KA-UDR-0016,TRAFFIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007816,13.56942,74.83473,KA-UDR,STN-KA-UDR-0016,PRIVATE,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007817,13.55942,74.88107,KA-UDR,STN-KA-UDR-0016,TRAFFIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007818,13.52261,75.0448,KA-UDR,STN-KA-UDR-0017,PUBLIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007819,13.52115,75.04171,KA-UDR,STN-KA-UDR-0017,PRIVATE,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007820,13.52984,75.03474,KA-UDR,STN-KA-UDR-0017,PRIVATE,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007821,13.52405,75.01457,KA-UDR,STN-KA-UDR-0017,PRIVATE,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007822,13.52523,75.03355,KA-UDR,STN-KA-UDR-0017,PRIVATE,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007823,13.54893,75.0551,KA-UDR,STN-KA-UDR-0017,PRIVATE,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007824,13.5036,75.02715,KA-UDR,STN-KA-UDR-0017,TRAFFIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007825,13.50686,75.04905,KA-UDR,STN-KA-UDR-0017,PRIVATE,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007826,13.53559,75.05393,KA-UDR,STN-KA-UDR-0017,TRAFFIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007827,13.55665,75.03895,KA-UDR,STN-KA-UDR-0017,PRIVATE,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007828,13.50249,75.05128,KA-UDR,STN-KA-UDR-0017,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007829,13.52132,75.03476,KA-UDR,STN-KA-UDR-0017,PRIVATE,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007830,13.51915,75.01976,KA-UDR,STN-KA-UDR-0017,PRIVATE,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007831,13.53974,75.05471,KA-UDR,STN-KA-UDR-0017,PRIVATE,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007832,13.54627,75.04631,KA-UDR,STN-KA-UDR-0017,TRAFFIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007833,13.56026,75.05617,KA-UDR,STN-KA-UDR-0017,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007834,13.55193,75.02149,KA-UDR,STN-KA-UDR-0017,PUBLIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007835,13.51731,75.05522,KA-UDR,STN-KA-UDR-0017,TRAFFIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007836,13.5504,75.00224,KA-UDR,STN-KA-UDR-0017,TRAFFIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007837,13.53313,75.0515,KA-UDR,STN-KA-UDR-0017,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007838,13.50924,75.02622,KA-UDR,STN-KA-UDR-0017,PUBLIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007839,13.55812,75.05459,KA-UDR,STN-KA-UDR-0017,TRAFFIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007840,13.55768,75.05763,KA-UDR,STN-KA-UDR-0017,PRIVATE,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007841,13.52766,75.01377,KA-UDR,STN-KA-UDR-0017,TRAFFIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007842,13.51719,75.01993,KA-UDR,STN-KA-UDR-0017,TRAFFIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007843,13.55314,75.02754,KA-UDR,STN-KA-UDR-0017,PRIVATE,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007844,13.53622,75.00339,KA-UDR,STN-KA-UDR-0017,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007845,13.50809,75.03352,KA-UDR,STN-KA-UDR-0017,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007846,13.53836,75.03845,KA-UDR,STN-KA-UDR-0017,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007847,13.396,75.00154,KA-UDR,STN-KA-UDR-0018,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007848,13.40304,75.01098,KA-UDR,STN-KA-UDR-0018,PRIVATE,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007849,13.39808,75.02775,KA-UDR,STN-KA-UDR-0018,PRIVATE,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007850,13.35189,75.03183,KA-UDR,STN-KA-UDR-0018,PRIVATE,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007851,13.38231,75.03028,KA-UDR,STN-KA-UDR-0018,PRIVATE,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007852,13.35554,74.99477,KA-UDR,STN-KA-UDR-0018,PRIVATE,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007853,13.39704,75.00878,KA-UDR,STN-KA-UDR-0018,TRAFFIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007854,13.40191,75.02738,KA-UDR,STN-KA-UDR-0018,TRAFFIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007855,13.40717,75.01309,KA-UDR,STN-KA-UDR-0018,TRAFFIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007856,13.40904,75.03383,KA-UDR,STN-KA-UDR-0018,TRAFFIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007857,13.36306,74.98937,KA-UDR,STN-KA-UDR-0018,PRIVATE,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007858,13.3508,75.02448,KA-UDR,STN-KA-UDR-0018,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007859,13.37686,74.97945,KA-UDR,STN-KA-UDR-0018,PRIVATE,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007860,13.35051,75.02078,KA-UDR,STN-KA-UDR-0018,PRIVATE,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007861,13.40304,74.99096,KA-UDR,STN-KA-UDR-0018,TRAFFIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007862,13.36562,75.01184,KA-UDR,STN-KA-UDR-0018,PRIVATE,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007863,13.36508,75.01175,KA-UDR,STN-KA-UDR-0018,PRIVATE,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007864,13.39078,74.99032,KA-UDR,STN-KA-UDR-0018,TRAFFIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007865,13.39739,75.01897,KA-UDR,STN-KA-UDR-0018,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007866,13.38765,75.03251,KA-UDR,STN-KA-UDR-0018,PRIVATE,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007867,13.37641,75.01072,KA-UDR,STN-KA-UDR-0018,PRIVATE,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007868,13.37917,75.0222,KA-UDR,STN-KA-UDR-0018,TRAFFIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007869,13.35694,74.98315,KA-UDR,STN-KA-UDR-0018,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007870,13.35091,75.03829,KA-UDR,STN-KA-UDR-0018,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007871,13.38189,74.9951,KA-UDR,STN-KA-UDR-0018,TRAFFIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007872,13.44261,74.86451,KA-UDR,STN-KA-UDR-0019,PUBLIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007873,13.46004,74.82178,KA-UDR,STN-KA-UDR-0019,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007874,13.4457,74.84543,KA-UDR,STN-KA-UDR-0019,PUBLIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007875,13.47029,74.81133,KA-UDR,STN-KA-UDR-0019,PUBLIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007876,13.44125,74.81425,KA-UDR,STN-KA-UDR-0019,TRAFFIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007877,13.45463,74.83416,KA-UDR,STN-KA-UDR-0019,PUBLIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007878,13.44619,74.80863,KA-UDR,STN-KA-UDR-0019,PUBLIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007879,13.48207,74.83635,KA-UDR,STN-KA-UDR-0019,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007880,13.44593,74.82256,KA-UDR,STN-KA-UDR-0019,TRAFFIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007881,13.43067,74.82109,KA-UDR,STN-KA-UDR-0019,PRIVATE,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007882,13.45475,74.8097,KA-UDR,STN-KA-UDR-0019,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007883,13.4862,74.85376,KA-UDR,STN-KA-UDR-0019,PRIVATE,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007884,13.44727,74.85223,KA-UDR,STN-KA-UDR-0019,PUBLIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007885,13.46704,74.82932,KA-UDR,STN-KA-UDR-0019,PRIVATE,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007886,13.46993,74.85052,KA-UDR,STN-KA-UDR-0019,PRIVATE,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007887,13.44567,74.82864,KA-UDR,STN-KA-UDR-0019,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007888,13.43954,74.84734,KA-UDR,STN-KA-UDR-0019,PRIVATE,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007889,13.46043,74.84369,KA-UDR,STN-KA-UDR-0019,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007890,13.43155,74.84734,KA-UDR,STN-KA-UDR-0019,TRAFFIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007891,13.45365,74.82548,KA-UDR,STN-KA-UDR-0019,TRAFFIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007892,13.47317,74.85883,KA-UDR,STN-KA-UDR-0019,TRAFFIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007893,13.46606,74.86064,KA-UDR,STN-KA-UDR-0019,TRAFFIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007894,13.4491,74.8182,KA-UDR,STN-KA-UDR-0019,PUBLIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007895,13.44976,74.80859,KA-UDR,STN-KA-UDR-0019,PRIVATE,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007896,13.75869,74.87865,KA-UDR,STN-KA-UDR-0020,PUBLIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007897,13.75409,74.85421,KA-UDR,STN-KA-UDR-0020,TRAFFIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007898,13.77749,74.84792,KA-UDR,STN-KA-UDR-0020,TRAFFIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007899,13.75095,74.89283,KA-UDR,STN-KA-UDR-0020,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007900,13.7648,74.90773,KA-UDR,STN-KA-UDR-0020,PUBLIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007901,13.77917,74.87994,KA-UDR,STN-KA-UDR-0020,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007902,13.74746,74.85113,KA-UDR,STN-KA-UDR-0020,PRIVATE,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007903,13.77904,74.89811,KA-UDR,STN-KA-UDR-0020,PUBLIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007904,13.74983,74.86954,KA-UDR,STN-KA-UDR-0020,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007905,13.75699,74.89936,KA-UDR,STN-KA-UDR-0020,PRIVATE,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007906,13.7652,74.89054,KA-UDR,STN-KA-UDR-0020,PUBLIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007907,13.77954,74.90685,KA-UDR,STN-KA-UDR-0020,TRAFFIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007908,13.7417,74.88395,KA-UDR,STN-KA-UDR-0020,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007909,13.76917,74.87575,KA-UDR,STN-KA-UDR-0020,PRIVATE,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007910,13.76165,74.84809,KA-UDR,STN-KA-UDR-0020,PUBLIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007911,13.78869,74.89468,KA-UDR,STN-KA-UDR-0020,TRAFFIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007912,13.76598,74.88848,KA-UDR,STN-KA-UDR-0020,TRAFFIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007913,13.78427,74.87775,KA-UDR,STN-KA-UDR-0020,PUBLIC,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007914,13.799,74.89084,KA-UDR,STN-KA-UDR-0020,PRIVATE,4K,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007915,13.79619,74.88204,KA-UDR,STN-KA-UDR-0020,TRAFFIC,720p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007916,13.78372,74.85777,KA-UDR,STN-KA-UDR-0020,TRAFFIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007917,13.76364,74.89868,KA-UDR,STN-KA-UDR-0020,TRAFFIC,1080p,50.0,0.0,90.0,5.0,true,ACTIVE
CAM-007918,13.36025,74.83693,KA-UDR,STN-KA-UDR-0021,PRIVATE,4K,50.0,0.0,90.0,5.0,true,ACTIVE
