evidence_id,fir_id,evidence_type,description,collection_date,collection_officer_id,collection_location,condition,is_forensic,forensic_report_id,lab_name,lab_received_date,lab_result,is_recovered_property,estimated_value_inr,tags
EVI-00001125,FIR-KLP-2021-00039,witness_statement,Neighbour's statement recorded,2021-07-14,OFF-0001597,"Crime scene near lat:17.551797, lng:77.058884",good,false,,,,,false,0.0,witness_statement|TRESPASS|property
EVI-00001126,FIR-BLG-2021-00026,cctv_footage,CCTV footage from nearby bank ATM showing accused,2021-07-18,OFF-0001312,"Crime scene near lat:15.724352, lng:74.423544",contaminated,false,,,,,false,0.0,cctv_footage|POSSESS|narcotics
EVI-00001127,FIR-BLG-2021-00026,witness_statement,Statement of shop keeper recorded,2021-07-16,OFF-0001309,"Crime scene near lat:15.724352, lng:74.423544",partial,false,,,,,false,0.0,witness_statement|POSSESS|narcotics
EVI-00001128,FIR-BLG-2021-00026,physical_object,Recovered stolen gold jewellery,2021-07-16,OFF-0001311,"Crime scene near lat:15.724352, lng:74.423544",damaged,false,,,,,false,0.0,physical_object|POSSESS|narcotics
EVI-00001129,FIR-RMN-2021-00020,cctv_footage,Hotel CCTV showing accused check-in,2021-07-11,OFF-0002974,"Crime scene near lat:12.532413, lng:77.692159",contaminated,false,,,,,false,0.0,cctv_footage|TRESPASS|property
EVI-00001130,FIR-BLG-2021-00027,cctv_footage,Market CCTV footage retrieved,2021-07-15,OFF-0001370,"Crime scene near lat:16.186383, lng:74.573056",damaged,false,,,,,false,0.0,cctv_footage|TRESPASS|property
EVI-00001131,FIR-BLG-2021-00027,physical_object,Country-made weapon seized,2021-07-15,OFF-0001371,"Crime scene near lat:16.186383, lng:74.573056",good,false,,,,,false,0.0,physical_object|TRESPASS|property
EVI-00001132,FIR-BLG-2021-00027,witness_statement,Statement of auto driver who saw accused,2021-07-15,OFF-0001371,"Crime scene near lat:16.186383, lng:74.573056",good,false,,,,,false,0.0,witness_statement|TRESPASS|property
EVI-00001133,FIR-KLP-2021-00040,cctv_footage,Hotel CCTV showing accused check-in,2021-07-12,OFF-0001552,"Crime scene near lat:17.35085, lng:77.01074",good,false,,,,,false,0.0,cctv_footage|TRESPASS|property
EVI-00001134,FIR-KLP-2021-00040,witness_statement,Statement of eye witness recorded under Sec 161 CrPC,2021-07-11,OFF-0001551,"Crime scene near lat:17.35085, lng:77.01074",good,false,,,,,false,0.0,witness_statement|TRESPASS|property
EVI-00001135,FIR-KLP-2021-00040,physical_object,Country-made weapon seized,2021-07-17,OFF-0001550,"Crime scene near lat:17.35085, lng:77.01074",good,false,,,,,false,0.0,physical_object|TRESPASS|property
EVI-00001136,FIR-BLG-2021-00028,physical_object,Stolen mobile phone recovered from accused,2021-07-16,OFF-0001423,"Crime scene near lat:16.082811, lng:75.100784",good,false,,,,,false,0.0,physical_object|POSSESS|narcotics
EVI-00001137,FIR-BLG-2021-00028,cctv_footage,Shop CCTV footage showing accused vehicle,2021-07-10,OFF-0001418,"Crime scene near lat:16.082811, lng:75.100784",good,false,,,,,false,0.0,cctv_footage|POSSESS|narcotics
EVI-00001138,FIR-RMN-2021-00021,physical_object,Seized iron rod used as weapon,2021-07-16,OFF-0003022,"Crime scene near lat:12.57527, lng:77.609775",good,false,,,,,false,0.0,physical_object|TRESPASS|property
EVI-00001139,FIR-RMN-2021-00021,cctv_footage,CCTV footage from nearby bank ATM showing accused,2021-07-13,OFF-0003024,"Crime scene near lat:12.57527, lng:77.609775",damaged,false,,,,,false,0.0,cctv_footage|TRESPASS|property
EVI-00001140,FIR-MGL-2021-00035,physical_object,Broken window glass collected from scene,2021-07-15,OFF-0000949,"Crime scene near lat:12.622206, lng:75.257653",contaminated,false,,,,,false,0.0,physical_object|NARCOTICS|narcotics
EVI-00001141,FIR-MGL-2021-00035,bank_records,ATM withdrawal records from crime location,2021-07-17,OFF-0000946,"Crime scene near lat:12.622206, lng:75.257653",partial,false,,,,,false,0.0,bank_records|NARCOTICS|narcotics
EVI-00001142,FIR-MGL-2021-00035,forensic_report,Fingerprint report from KFSL,2021-07-15,OFF-0000946,"Crime scene near lat:12.622206, lng:75.257653",partial,true,FSL-0001143,KFSL Mysuru,2021-07-29,No match found,false,0.0,forensic_report|NARCOTICS|narcotics
EVI-00001143,FIR-BLG-2021-00029,witness_statement,Neighbour's statement recorded,2021-07-18,OFF-0001294,"Crime scene near lat:15.654311170398792, lng:74.9136237245335",good,false,,,,,false,0.0,witness_statement|TRESPASS|property
EVI-00001144,FIR-BLG-2021-00029,physical_object,Country-made weapon seized,2021-07-11,OFF-0001296,"Crime scene near lat:15.654311170398792, lng:74.9136237245335",good,false,,,,,false,0.0,physical_object|TRESPASS|property
EVI-00001145,FIR-BLG-2021-00029,cctv_footage,CCTV footage from nearby bank ATM showing accused,2021-07-12,OFF-0001295,"Crime scene near lat:15.654311170398792, lng:74.9136237245335",partial,false,,,,,false,0.0,cctv_footage|TRESPASS|property
EVI-00001146,FIR-KLP-2021-00041,physical_object,Recovered stolen gold jewellery,2021-07-17,OFF-0001529,"Crime scene near lat:17.315656, lng:76.511686",good,false,,,,,false,0.0,physical_object|TRESPASS|property
EVI-00001147,FIR-KLP-2021-00041,witness_statement,Statement of eye witness recorded under Sec 161 CrPC,2021-07-13,OFF-0001528,"Crime scene near lat:17.315656, lng:76.511686",good,false,,,,,false,0.0,witness_statement|TRESPASS|property
EVI-00001148,FIR-BLG-2021-00030,physical_object,Recovered stolen gold jewellery,2021-07-15,OFF-0001266,"Crime scene near lat:15.735356, lng:74.615559",damaged,false,,,,,false,0.0,physical_object|POSSESS|narcotics
EVI-00001149,FIR-MGL-2021-00036,call_records,CDR of accused mobile obtained from service provider,2021-07-17,OFF-0000946,"Crime scene near lat:12.582165038989622, lng:75.26440464956363",good,false,,,,,false,0.0,call_records|NARCOTICS|narcotics
EVI-00001150,FIR-MGL-2021-00036,physical_object,Stolen mobile phone recovered from accused,2021-07-14,OFF-0000949,"Crime scene near lat:12.582165038989622, lng:75.26440464956363",good,false,,,,,false,0.0,physical_object|NARCOTICS|narcotics
EVI-00001151,FIR-MGL-2021-00036,bank_records,UPI transaction records showing fund transfer,2021-07-14,OFF-0000947,"Crime scene near lat:12.582165038989622, lng:75.26440464956363",good,false,,,,,false,0.0,bank_records|NARCOTICS|narcotics
EVI-00001152,FIR-MGL-2021-00036,forensic_report,Blood group analysis report,2021-07-14,OFF-0000946,"Crime scene near lat:12.582165038989622, lng:75.26440464956363",damaged,true,FSL-0001153,KFSL Bengaluru,2021-07-26,DNA matches accused profile,false,0.0,forensic_report|NARCOTICS|narcotics
EVI-00001153,FIR-BLG-2021-00031,physical_object,Broken window glass collected from scene,2021-07-14,OFF-0001381,"Crime scene near lat:15.59636, lng:74.770019",good,false,,,,,false,0.0,physical_object|TRESPASS|property
EVI-00001154,FIR-BLG-2021-00031,witness_statement,Statement of auto driver who saw accused,2021-07-17,OFF-0001376,"Crime scene near lat:15.59636, lng:74.770019",damaged,false,,,,,false,0.0,witness_statement|TRESPASS|property
EVI-00001155,FIR-KLP-2021-00042,physical_object,Seized iron rod used as weapon,2021-07-12,OFF-0001619,"Crime scene near lat:17.501375, lng:77.199668",partial,false,,,,,false,0.0,physical_object|TRESPASS|property
EVI-00001156,FIR-KLP-2021-00042,witness_statement,Statement of auto driver who saw accused,2021-07-12,OFF-0001622,"Crime scene near lat:17.501375, lng:77.199668",good,false,,,,,false,0.0,witness_statement|TRESPASS|property
EVI-00001157,FIR-BLG-2021-00032,witness_statement,Statement of auto driver who saw accused,2021-07-17,OFF-0001410,"Crime scene near lat:15.585506498207673, lng:74.55734091069105",partial,false,,,,,false,0.0,witness_statement|POSSESS|narcotics
EVI-00001158,FIR-BLG-2021-00032,physical_object,Seized iron rod used as weapon,2021-07-15,OFF-0001411,"Crime scene near lat:15.585506498207673, lng:74.55734091069105",good,false,,,,,false,0.0,physical_object|POSSESS|narcotics
EVI-00001159,FIR-MGL-2021-00037,bank_records,UPI transaction records showing fund transfer,2021-07-13,OFF-0001046,"Crime scene near lat:12.527285, lng:74.93488",good,false,,,,,false,0.0,bank_records|NARCOTICS|narcotics
EVI-00001160,FIR-KLP-2021-00043,cctv_footage,Hotel CCTV showing accused check-in,2021-07-14,OFF-0001628,"Crime scene near lat:17.171049, lng:77.352622",contaminated,false,,,,,false,0.0,cctv_footage|TRESPASS|property
EVI-00001161,FIR-KLP-2021-00043,witness_statement,Statement of shop keeper recorded,2021-07-16,OFF-0001637,"Crime scene near lat:17.171049, lng:77.352622",good,false,,,,,false,0.0,witness_statement|TRESPASS|property
EVI-00001162,FIR-KLP-2021-00043,physical_object,Stolen mobile phone recovered from accused,2021-07-16,OFF-0001637,"Crime scene near lat:17.171049, lng:77.352622",good,false,,,,,false,0.0,physical_object|TRESPASS|property
EVI-00001163,FIR-BLG-2021-00033,witness_statement,Statement of shop keeper recorded,2021-07-19,OFF-0001329,"Crime scene near lat:15.907894, lng:74.544417",partial,false,,,,,false,0.0,witness_statement|POSSESS|narcotics
EVI-00001164,FIR-BLG-2021-00033,cctv_footage,Traffic camera footage of escape route,2021-07-14,OFF-0001328,"Crime scene near lat:15.907894, lng:74.544417",partial,false,,,,,false,0.0,cctv_footage|POSSESS|narcotics
EVI-00001165,FIR-MGL-2021-00038,physical_object,Stolen two-wheeler recovered,2021-07-18,OFF-0001058,"Crime scene near lat:12.837122, lng:75.328249",good,false,,,,,false,0.0,physical_object|NARCOTICS|narcotics
EVI-00001166,FIR-MGL-2021-00038,forensic_report,DNA analysis report,2021-07-14,OFF-0001052,"Crime scene near lat:12.837122, lng:75.328249",good,true,FSL-0001167,KFSL Bengaluru,2021-07-21,Fingerprint matched with accused,false,0.0,forensic_report|NARCOTICS|narcotics
EVI-00001167,FIR-MGL-2021-00038,bank_records,UPI transaction records showing fund transfer,2021-07-20,OFF-0001055,"Crime scene near lat:12.837122, lng:75.328249",good,false,,,,,false,0.0,bank_records|NARCOTICS|narcotics
EVI-00001168,FIR-KLP-2021-00044,physical_object,Country-made weapon seized,2021-07-21,OFF-0001652,"Crime scene near lat:17.347222, lng:76.753456",good,false,,,,,false,0.0,physical_object|TRESPASS|property
EVI-00001169,FIR-KLP-2021-00044,witness_statement,Voluntary statement of witness given,2021-07-19,OFF-0001660,"Crime scene near lat:17.347222, lng:76.753456",good,false,,,,,false,0.0,witness_statement|TRESPASS|property
EVI-00001170,FIR-KLP-2021-00044,cctv_footage,Traffic camera footage of escape route,2021-07-19,OFF-0001654,"Crime scene near lat:17.347222, lng:76.753456",good,false,,,,,false,0.0,cctv_footage|TRESPASS|property
EVI-00001171,FIR-BLG-2021-00034,witness_statement,Statement of auto driver who saw accused,2021-07-16,OFF-0001323,"Crime scene near lat:16.286236, lng:74.277943",good,false,,,,,false,0.0,witness_statement|POSSESS|narcotics
EVI-00001172,FIR-MGL-2021-00039,physical_object,Stolen two-wheeler recovered,2021-07-21,OFF-0000910,"Crime scene near lat:13.012801, lng:74.896538",damaged,false,,,,,false,0.0,physical_object|NARCOTICS|narcotics
EVI-00001173,FIR-MGL-2021-00039,bank_records,Hawala transaction records,2021-07-20,OFF-0000913,"Crime scene near lat:13.012801, lng:74.896538",good,false,,,,,false,0.0,bank_records|NARCOTICS|narcotics
EVI-00001174,FIR-BLG-2021-00035,witness_statement,Voluntary statement of witness given,2021-07-14,OFF-0001329,"Crime scene near lat:15.873184, lng:74.521915",good,false,,,,,false,0.0,witness_statement|POSSESS|narcotics
EVI-00001175,FIR-BLG-2021-00035,physical_object,Broken window glass collected from scene,2021-07-20,OFF-0001329,"Crime scene near lat:15.873184, lng:74.521915",partial,false,,,,,false,0.0,physical_object|POSSESS|narcotics
EVI-00001176,FIR-MGL-2021-00040,physical_object,Seized iron rod used as weapon,2021-07-20,OFF-0001044,"Crime scene near lat:12.531182, lng:74.905818",good,false,,,,,false,0.0,physical_object|NARCOTICS|narcotics
EVI-00001177,FIR-MGL-2021-00040,call_records,Tower location data obtained for accused phone,2021-07-20,OFF-0001046,"Crime scene near lat:12.531182, lng:74.905818",contaminated,false,,,,,false,0.0,call_records|NARCOTICS|narcotics
EVI-00001178,FIR-MGL-2021-00040,forensic_report,DNA analysis report,2021-07-18,OFF-0001040,"Crime scene near lat:12.531182, lng:74.905818",partial,true,FSL-0001179,KFSL Mysuru,2021-07-22,DNA matches accused profile,false,0.0,forensic_report|NARCOTICS|narcotics
EVI-00001179,FIR-MGL-2021-00040,bank_records,Bank account statement of accused showing proceeds,2021-07-16,OFF-0001051,"Crime scene near lat:12.531182, lng:74.905818",good,false,,,,,false,0.0,bank_records|NARCOTICS|narcotics
EVI-00001180,FIR-BLG-2021-00036,physical_object,Recovered stolen gold jewellery,2021-07-16,OFF-0001288,"Crime scene near lat:15.873178, lng:74.473283",good,false,,,,,false,0.0,physical_object|POSSESS|narcotics
EVI-00001181,FIR-BLG-2021-00036,cctv_footage,CCTV footage from nearby bank ATM showing accused,2021-07-17,OFF-0001290,"Crime scene near lat:15.873178, lng:74.473283",good,false,,,,,false,0.0,cctv_footage|POSSESS|narcotics
EVI-00001182,FIR-MGL-2021-00041,forensic_report,DNA analysis report,2021-07-23,OFF-0000822,"Crime scene near lat:12.511117, lng:75.294313",good,true,FSL-0001183,District Forensic Lab,2021-07-29,DNA matches accused profile,false,0.0,forensic_report|NARCOTICS|narcotics
EVI-00001183,FIR-MGL-2021-00041,call_records,Call records linking accused to other suspects,2021-07-19,OFF-0000827,"Crime scene near lat:12.511117, lng:75.294313",good,false,,,,,false,0.0,call_records|NARCOTICS|narcotics
EVI-00001184,FIR-MGL-2021-00041,physical_object,Stolen mobile phone recovered from accused,2021-07-19,OFF-0000826,"Crime scene near lat:12.511117, lng:75.294313",damaged,false,,,,,false,0.0,physical_object|NARCOTICS|narcotics
EVI-00001185,FIR-MGL-2021-00041,bank_records,Bank account statement of accused showing proceeds,2021-07-23,OFF-0000825,"Crime scene near lat:12.511117, lng:75.294313",partial,false,,,,,false,0.0,bank_records|NARCOTICS|narcotics
EVI-00001186,FIR-RBG-2021-00035,cctv_footage,CCTV footage from nearby bank ATM showing accused,2021-07-21,OFF-0003768,"Crime scene near lat:15.541318, lng:75.192057",good,false,,,,,false,0.0,cctv_footage|CHAIN|property
EVI-00001187,FIR-RBG-2021-00035,vehicle_tracking,Toll plaza records with vehicle photograph,2021-07-19,OFF-0003763,"Crime scene near lat:15.541318, lng:75.192057",good,false,,,,,false,0.0,vehicle_tracking|CHAIN|property
EVI-00001188,FIR-RBG-2021-00035,witness_statement,Statement of eye witness recorded under Sec 161 CrPC,2021-07-26,OFF-0003768,"Crime scene near lat:15.541318, lng:75.192057",good,false,,,,,false,0.0,witness_statement|CHAIN|property
EVI-00001189,FIR-MGL-2021-00042,physical_object,Stolen mobile phone recovered from accused,2021-07-22,OFF-0001024,"Crime scene near lat:12.893798, lng:74.95869",partial,false,,,,,false,0.0,physical_object|NARCOTICS|narcotics
EVI-00001190,FIR-BLR-2021-00082,physical_object,Seized iron rod used as weapon,2021-07-29,OFF-0000461,"Crime scene near lat:12.935543, lng:77.765711",good,false,,,,,false,0.0,physical_object|THEFT|property
EVI-00001191,FIR-BLR-2021-00082,cctv_footage,Market CCTV footage retrieved,2021-07-23,OFF-0000460,"Crime scene near lat:12.935543, lng:77.765711",good,false,,,,,false,0.0,cctv_footage|THEFT|property
EVI-00001192,FIR-BLR-2021-00082,witness_statement,Statement of auto driver who saw accused,2021-07-22,OFF-0000463,"Crime scene near lat:12.935543, lng:77.765711",good,false,,,,,false,0.0,witness_statement|THEFT|property
EVI-00001193,FIR-MGL-2021-00043,cctv_footage,Shop CCTV footage showing accused vehicle,2021-07-20,OFF-0000997,"Crime scene near lat:12.867058, lng:75.457901",good,false,,,,,false,0.0,cctv_footage|POSSESS|narcotics
EVI-00001194,FIR-MGL-2021-00043,physical_object,Broken window glass collected from scene,2021-07-24,OFF-0001008,"Crime scene near lat:12.867058, lng:75.457901",damaged,false,,,,,false,0.0,physical_object|POSSESS|narcotics
EVI-00001195,FIR-VKT-2021-00028,physical_object,Broken window glass collected from scene,2021-07-24,OFF-0003221,"Crime scene near lat:15.011081, lng:76.195357",damaged,false,,,,,false,0.0,physical_object|ASSAULT|violent
EVI-00001196,FIR-VKT-2021-00028,forensic_report,Blood group analysis report,2021-07-24,OFF-0003222,"Crime scene near lat:15.011081, lng:76.195357",good,true,FSL-0001197,KFSL Mysuru,2021-07-30,DNA matches accused profile,false,0.0,forensic_report|ASSAULT|violent
EVI-00001197,FIR-RBG-2021-00036,witness_statement,Statement of eye witness recorded under Sec 161 CrPC,2021-07-23,OFF-0003769,"Crime scene near lat:15.528985, lng:75.155338",partial,false,,,,,false,0.0,witness_statement|CHAIN|property
EVI-00001198,FIR-RBG-2021-00036,cctv_footage,Market CCTV footage retrieved,2021-07-19,OFF-0003767,"Crime scene near lat:15.528985, lng:75.155338",good,false,,,,,false,0.0,cctv_footage|CHAIN|property
EVI-00001199,FIR-MGL-2021-00044,call_records,CDR of accused mobile obtained from service provider,2021-07-24,OFF-0000958,"Crime scene near lat:12.725061, lng:74.896749",good,false,,,,,false,0.0,call_records|FRAUD|fraud
EVI-00001200,FIR-MGL-2021-00044,witness_statement,Statement of shop keeper recorded,2021-07-26,OFF-0000960,"Crime scene near lat:12.725061, lng:74.896749",good,false,,,,,false,0.0,witness_statement|FRAUD|fraud
EVI-00001201,FIR-KLP-2021-00045,physical_object,Stolen two-wheeler recovered,2021-07-20,OFF-0001649,"Crime scene near lat:17.30331, lng:76.87444",good,false,,,,,false,0.0,physical_object|POSSESS|narcotics
EVI-00001202,FIR-KLP-2021-00046,fingerprints,Latent fingerprints developed using powder technique,2021-07-26,OFF-0001454,"Crime scene near lat:16.999709, lng:76.535052",good,true,FSL-0001203,District Forensic Lab,2021-08-07,No match found,false,0.0,fingerprints|THEFT|property
EVI-00001203,FIR-HBL-2021-00023,witness_statement,Neighbour's statement recorded,2021-07-24,OFF-0001251,"Crime scene near lat:15.311555, lng:75.380992",partial,false,,,,,false,0.0,witness_statement|HIT_RUN|traffic
EVI-00001204,FIR-HBL-2021-00024,fingerprints,Palm print lifted from window sill,2021-07-28,OFF-0001176,"Crime scene near lat:15.591463, lng:74.954789",good,true,FSL-0001205,District Forensic Lab,2021-08-03,Matches with accused sample,false,0.0,fingerprints|THEFT|property
EVI-00001205,FIR-HBL-2021-00024,witness_statement,Statement of eye witness recorded under Sec 161 CrPC,2021-07-25,OFF-0001171,"Crime scene near lat:15.591463, lng:74.954789",good,false,,,,,false,0.0,witness_statement|THEFT|property
